"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"
"1"	-0.687573810380757	-0.814552560354251	-0.482166613322206	0.182392558319291	1.17155951981182	1.11993224795716	1.76040352904815	0.85306325756629	0.884008797977875	-0.0961992667883013	-0.362278681433272	-0.787688848042075	-1.24562534471854	-0.857943869454055	-0.984936440040569	0.73879885869926	0.650260638521829	0.147322443462963	0.672876878448206	1.0517445299925	0.441866272154588	0.663450083881401	0.431995659566606	0.0297318184434407	0.201784286890415	-0.867089171087457	-0.385555968445403	-1.39239681090435	-0.00560132154951898	-0.411747174255321	0.374840746288765	0.925494371798661	0.918926042050797	0.821896386785244	0.421124136112447	-0.158524899861338	-0.286262315923043	0.633442143027573	-1.12996624097939	-1.40500469207669	-1.07633665720008
"2"	-1.23697826393556	-1.23477039452065	-0.283614906540284	-0.991036185219665	-0.148959248461795	0.133338673135636	-0.136834293273996	0.869292635056285	0.579551240690224	0.557370455672625	0.402453166535723	0.184619375650731	-0.529089659736979	-0.393434224438543	-1.01382092916587	-0.600112265975337	-0.948633118661353	-0.0337498129210346	0.0385181780385368	0.912355356391975	1.14540680823154	0.618070174560097	0.898552016452193	0.760142126680695	-0.313158530588084	0.348131610812299	-0.579757146708365	-1.02171244482602	-0.880664939036804	-1.09201653180909	-0.698307637140825	-0.31728263996129	0.525470906455592	0.170749771529124	1.02899086288153	1.20562472402498	0.950276865360233	0.848561134371537	0.437013359760445	-0.398084337799199	-0.334302610580831
"3"	0.360922663285911	-1.17550929576662	-0.778243923070751	-1.06337108482814	-0.680023579885082	-0.58807809553316	0.173790481747816	0.0761825267651612	0.970851522053069	0.987322297272023	0.997551829085044	0.79721183024331	0.592296314798671	-0.131189316311394	-0.143400069472755	-0.846686220282536	-0.33581346337487	-0.826811141950017	-0.724480825984111	-0.347416348102116	-0.126390796397113	0.265708395058058	0.845716589637862	0.608752206857201	0.821602726392867	0.890297907052561	0.291613520052748	0.0500760004909063	-0.0584204178202014	-0.891031442478072	-1.36332524373753	-0.579803733327946	-0.666049962410885	-1.10301198105641	-0.0944083658481691	0.9215414197343	1.01017117284447	1.18875861334343	0.887667121412606	0.706219547093281	1.11719201156276
"4"	1.00443724026583	0.587212202488768	-0.129526375729757	-0.179872977829327	-1.31177855266844	-0.700652599095613	-1.95754461697459	-0.654944303232962	-0.0309831516262237	0.29188446233558	0.784323716621948	0.769740805086884	0.776797188723226	0.560881900466252	0.379709449134732	0.796464689825482	-0.764497753745369	-0.684045105391131	-0.731706857933782	-1.6753165929559	-0.418554024194389	-1.10571731729948	0.378332417616801	0.831145080984043	0.534836879122995	0.999576898642254	0.955382252699817	1.52662036529167	1.03623855300283	0.643240744920182	-0.450337297430588	-0.785569823354682	-0.918746683345416	-0.786461451362037	-0.75255588639736	-0.627331515722365	0.569165515729054	0.63228735492459	0.576510926160366	1.15997905974825	0.486796797740473
"5"	0.77460343600371	0.562654598200861	0.644165232586165	0.975166467373149	0.19424042007117	0.176844275294791	-0.15837964362309	-0.885670547564794	-0.781135708095438	-0.846105025290058	-0.125913838213311	0.466071969268868	0.8065370238383	0.863424851700834	0.564574406625826	1.32200750393587	0.402936496685565	0.551337034710756	-0.339905170619169	-0.393275075609474	-0.73617987518696	-1.28452941676549	-0.519992738690261	-0.715955302126941	-0.0664409114322802	-0.130849604847995	0.0908925850627966	1.61340309923453	0.638265583756819	0.685260609601741	0.124834303932213	0.492363917013088	-0.822363247583799	-0.395117619206748	-1.88532586618121	-0.393218550586357	-1.5607858804192	-0.611508613189818	-0.782823158588133	0.630723437252343	0.449829023700278
"6"	0.549054468823408	1.15025784955839	1.22650099955928	1.26457167964057	0.733088612072695	0.965038103510068	-0.0765991947274031	-0.252574521366987	-0.925492609160873	-1.37288767665716	-0.554373599598165	-1.04924231662865	-0.152641220957213	0.570718135768995	0.373337472383683	1.25402820175123	0.337909547098462	0.402109204491272	0.296090539474336	0.808821478933249	-0.097854830290913	-0.394025186381796	-1.21344029268255	-0.710249333017284	-1.07379119665946	-0.0544682478073069	0.171539085236401	-0.310278852526428	0.156286797622573	0.49243846862839	1.36250188698141	0.256712383930005	0.146495822350406	-0.125392750936489	-0.933421024240373	-0.419590885333342	-0.724975445241034	-1.53301951412268	-0.667025621149706	-0.739664512231709	-0.645268329838462
"7"	-0.77116632497703	-0.278979004846061	0.456795591171219	0.654411923177071	1.35142730688962	1.08474117086854	1.11899499408247	0.234486424104235	0.297260693338957	-0.454441579933857	-1.12022307078142	-0.878684271791448	-0.975468111111411	-0.77374850878314	-0.775553154277958	0.197536179105626	-0.150226642804148	-0.019307499167267	0.786239032834634	1.01114420871222	0.912424150389549	0.206059243992102	-0.0298708476832646	-0.543605928253465	-0.911669167864911	-0.600919146842299	-1.52383126053823	-0.965897921768738	-0.192924279188856	0.384363291080087	0.689132978361504	1.11527437310365	0.724471116410481	1.32060951642286	0.653089709778038	0.430930688809339	0.182645805458838	-0.618525814788545	-0.408588948216178	-1.02108805260896	-0.691108736639383
"8"	-1.29253206224013	-0.901125543863059	-1.06754767871596	-0.966012472384677	0.0704908838506169	0.570606816695568	1.36752923328736	1.49030390055495	1.57303223583936	0.712561638142828	0.590462219384088	0.436454224742793	-0.294392040818511	-1.20727691363805	-1.73134551034871	-0.626296658598867	-0.986642394882288	-0.277324337477723	-0.58791839324488	0.737460386907719	1.17612057818093	0.733924989171869	1.26054516596615	1.3960738740652	0.617359532292067	0.240944523685223	-0.77678148845257	-0.88688476275703	-0.52684888743702	-0.855128307336195	-0.262690930152426	-0.116415155332994	0.542797247275958	0.68814313383657	0.859994038788016	0.892368319117223	1.22524563551898	-0.147358914142342	-0.122536098761115	-0.184682699201345	-1.086532857418
"9"	-0.893975338329713	-0.630744568191772	-0.626998399907186	-0.373777555714785	-0.843452872902953	-0.323820425308811	0.348496443493306	0.144099833016258	0.912415081776645	1.25611980411496	0.921240202028797	1.74350235597762	0.79723771625159	0.207348249592992	-0.53037229880653	-1.86644529515056	-1.87415289567877	-1.82427702581398	-0.990157581305408	-0.583725570175217	0.0570785477253916	0.36022806334309	0.72437139443589	1.7973699372577	1.12331947827236	0.272351129200799	-0.146738354850756	0.444499137273828	-0.552841447674941	-1.04342654853836	-0.357688185375124	-0.780963783326402	-1.19318434771549	0.704925386701445	0.285453237479047	0.778659937389127	0.431410058290727	1.11303395983296	0.848653155109946	0.886066259004771	0.755506147340555
"10"	1.00882804536023	0.400624096439363	-0.906408459706753	-0.931154342031731	-1.11489065598276	-1.23693362369111	-0.431847044811208	0.205922523673158	-0.201285971837672	0.38594911769049	0.410964829692162	1.39677975934377	0.978408284878258	1.03893980708553	0.254142674623292	0.239518758420696	-0.452527047245427	-1.0356615504582	-0.720434723208554	-1.09496138868059	-1.03038642896511	-0.154974265478589	0.509885422570121	0.837533612771681	0.955657231322983	0.580872908479016	-0.0791465957549524	1.474535896796	0.225302693427743	-0.0335477942461923	0.328809408397234	-0.484901107179612	-0.863745506832017	-1.06181754424328	0.195322790712781	0.276662845453076	0.527524534931715	0.445891897873156	1.39088586595116	1.3956269787194	0.811448494522251
